URL,Company,Headquarters,Sector,Subsector,Founded,Total Funding,Investors
https://forgeglobal.com/jw-player_stock/,Invest and Sell JW Player Stock - Forge,"New York, NY, United States",Enterprise Software,Sales & Marketing /​ Adtech,2007,,Greycroft
https://forgeglobal.com/k-health_stock/,Invest and Sell K Health Stock - Forge,"New York, NY, United States",Healthcare,Digital Health,2016,,NA
https://forgeglobal.com/k2-space_stock/,Invest and Sell K2 Space Stock - Forge,"Torrance, CA, United States",Industrial,Aerospace & Defense,2022,,"Also Capital, Altimeter Capital Management, Mana Ventures, Valhalla Partners, First Round Capital, Gaingels, Asymmetric Capital Partners, Boost Vc, Republic Capital, Lightspeed Venture Partners, Pathbreaker Ventures"
https://forgeglobal.com/kabam_stock/,Access Kabam Stock and Financial Details - Forge,"Vancouver, Canada",Consumer & Lifestyle,Gaming,2006,,"Intel Capital, Google Ventures, Sk Telecom Ventures, Canaan Partners, Pinnacle Ventures, Redpoint Ventures, Performance Equity Management, Alibaba Group"
https://forgeglobal.com/kabbage_stock/,Access Kabbage Stock and Financial Details - Forge,"Atlanta, GA, United States",Enterprise Software,Business Operations,2009,,"Scotiabank Global Banking & Markets, Malaysia Venture Capital Management, Elevate Innovation Partners, Ups Strategic Enterprise Fund, Thomvest Ventures, Recruit Strategic Partners, Santander Innoventures, Reverence Capital Partners, Bluerun Ventures, Ing Bank"
https://forgeglobal.com/kadenwood_stock/,Invest and Sell Kadenwood Stock - Forge,"Newport Beach, CA, United States",Healthcare,Biotech & Pharma,2018,,NA
https://forgeglobal.com/kai-cyber_stock/,Invest and Sell Kai Cyber Stock - Forge,"San Jose, CA, United States",Enterprise Software,Cloud /​ Networking Infrastructure,2024,,NA
https://forgeglobal.com/kailera-therapeutics_stock/,Access Kailera Therapeutics Stock and Financial Details - Forge,"Waltham, MA, United States",Healthcare,Biotech & Pharma,2024,,NA
https://forgeglobal.com/kairos-aerospace_stock/,Invest and Sell Kairos Aerospace Stock - Forge,"Sunnyvale, CA, United States",Enterprise Software,Data Intelligence,2013,,"Hartree Partners, Energy Innovation Capital, Blackrock, John Crane, Climate Investment, Dcvc, O’Reilly Alphatech Ventures, Palumni Vc"
https://forgeglobal.com/kaiyo_stock/,Invest and Sell Kaiyo Stock - Forge,"New York, NY, United States",Consumer & Lifestyle,E-commerce,2014,,"Lerer Hippeau, Edison Partners, Correlation Ventures, Max Ventures, Moderne Ventures"
https://forgeglobal.com/kajabi_stock/,Invest and Sell Kajabi Stock - Forge,"Newport Beach, CA, United States",Consumer & Lifestyle,E-commerce,2010,NA,"Spectrum Equity, Tiger Global Management, Tpg"
https://forgeglobal.com/kallyope_stock/,Invest and Sell Kallyope Stock - Forge,"New York, NY, United States",Healthcare,Biotech & Pharma,2015,,NA
https://forgeglobal.com/kalshi_stock/,Invest and Sell Kalshi Stock - Forge,"New York, NY, United States",Fintech,Capital Markets,2018,,"Soma Capital, Mantis Vc, Sequoia Capital, Human Capital, Neo, Sgh Capital, Global Founders Capital, Sv Angel"
https://forgeglobal.com/kaltura_stock/,Access Kaltura Stock and Financial Details - Forge,"New York, NY, United States",Enterprise Software,Other Enterprise Software,2006,,NA
https://forgeglobal.com/kaminario_stock/,Invest and Sell Kaminario Stock - Forge,"Needham, MA, United States",Enterprise Software,Data Management /​ Storage,2008,,NA
https://forgeglobal.com/kandji_stock/,Invest and Sell Iru Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Cybersecurity,2018,,"Operator Partners, B Capital Group, Spruce House Investment Management, Felicis, Definition, General Catalyst, Okta Ventures, First Round Capital, Webb Investment Network, Greycroft, Mango Capital, Pareto Holdings, Svb Capital, 515 Ventures, Tiger Global Management, Frontline Ventures"
https://forgeglobal.com/kando_stock/,Invest and Sell Kando Stock - Forge,"Tsur Yigal, Israel",Enterprise Software,Data Intelligence,2011,,"Bird Foundation, Elemental Excelerator, Bridges Israel, Israel Investment Fund Group, Lip Ventures Boutique, Seagate Technology, Polyram Plastic Industries, Ici Fund, Dct Capital, Jewish National Fund-Usa, Kibbutz Degania Bet, Ninepointfive, Ourcrowd, Aliaxis Next"
https://forgeglobal.com/karat-financial_stock/,Invest and Sell Karat Financial Stock - Forge,"Los Angeles, CA, United States",Fintech,Payments,2019,,"Soma Capital, Coatue Management, Wendover Productions, Y Combinator, Vibe Capital, Union Square Ventures, Dreamers Vc, Crv, Signalfire, Commerce Ventures, Oval Ventures"
https://forgeglobal.com/karat_stock/,Invest and Sell Karat Stock - Forge,"New Braunfels, TX, United States",Enterprise Software,Human Resources,2014,,NA
https://forgeglobal.com/kardigan_stock/,Invest and Sell Kardigan Stock - Forge,"South San Francisco, CA, United States",Healthcare,Biotech & Pharma,2025,,NA
https://forgeglobal.com/kareo_stock/,Access Kareo Stock and Financial Details - Forge,"Newport Beach, CA, United States",Healthcare,Healthcare Software,2004,,"Minor Ventures, Greenspring Associates, Montreux Equity Partners, Silicon Valley Bank, Escalate Capital Partners, Clark Enterprises"
https://forgeglobal.com/karmacheck_stock/,Invest and Sell KarmaCheck Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Human Resources,2019,,"Gc1 Ventures, Seed Group, Linden3 Ventures, Rkkvc, Whoa Ventures, Flyer One Venture, Taurus Ventures, Dash Fund, Maschmeyer Group Ventures, Velvet Sea Ventures, Globivest, Stormbreaker Ventures, Alumni Ventures, Aaf Management, Nextview Ventures, Yugen Partners, One Way Ventures, Experian Ventures, Parameter Ventures, Pruven Capital"
https://forgeglobal.com/karmic_stock/,Invest and Sell Karmic Stock - Forge,"San Francisco, CA, United States",Fintech,Other Fintech,2015,,NA
https://forgeglobal.com/kartos-therapeutics_stock/,Invest and Sell Kartos Therapeutics Stock - Forge,"Redwood City, CA, United States",Healthcare,Biotech & Pharma,2017,,NA
https://forgeglobal.com/kasa-living_stock/,Invest and Sell Kasa Living Stock - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,Travel & Hospitality,2016,,"Zigg Capital, Allegion Ventures, Boxgroup, Nextgen Venture Partners, Founder Collective, Fireside Investments, New York Life Ventures, Atacama Ventures, Ribbit Capital, Triplepoint Private Venture Credit, Ret Ventures, Fj Labs, Touchdown Ventures, Citi Ventures, Firstmark Capital"
https://forgeglobal.com/kaseya_stock/,Invest and Sell Kaseya Stock - Forge,"Miami, FL, United States",Enterprise Software,Other Enterprise Software,2019,NA,"Insight Partners, Tpg"
https://forgeglobal.com/kate-farms_stock/,Access Kate Farms Stock and Financial Details - Forge,"Waltham, MA, United States",Foodtech,Agtech,2011,,NA
https://forgeglobal.com/kateeva_stock/,Invest and Sell Kateeva Stock - Forge,"Newark, CA, United States",Consumer & Lifestyle,Consumer Electronics,2008,,NA
https://forgeglobal.com/katerra_stock/,Access Katerra Stock and Financial Details - Forge,"Scottsdale, AZ, United States",Industrial,Construction,2015,,NA
https://forgeglobal.com/kavak_stock/,Invest and Sell Kavak Stock - Forge,"Colonia El Panteón-Municipio de Lerma de Villada, Mexico",Consumer & Lifestyle,E-commerce,2016,,"Bond, Spectra Investments, Base Partners, Olam Capital, Greenoaks Capital Partners, Wollef, Tiger Global Management, Ivp, A* Capital, Fidelity Management & Research Company, Kaszek, D1 Capital Partners, Durable Capital Partners, Endeavor Catalyst, General Catalyst, Softbank Latin America Fund, Founders Fund, Dst Global, Tresalia Capital, Spruce House Investment Management, Ribbit Capital, Qed Investors"
https://forgeglobal.com/kaycha-group_stock/,Invest and Sell Kaycha Group Stock - Forge,"Davie, FL, United States",Consumer & Lifestyle,Cannabis & Tobacco,2017,,NA
https://forgeglobal.com/kbp-biosciences_stock/,Invest and Sell Kbp Biosciences Stock - Forge,"Princeton, NJ, United States",Healthcare,Biotech & Pharma,2007,,"3e Bioventures, Advantech Capital Partners, Korea Investment Partners, Ping An Ventures, Efung Capital"
https://forgeglobal.com/keeptruckin_stock/,Invest and Sell Motive Stock - Forge,"Dallas, TX, United States",Industrial,Logistics,2013,,"Insight Partners, Index Ventures, Greenoaks Capital, Blackrock, Kleiner Perkins, Scale Venture Partners, Institutional Venture Partners"
https://forgeglobal.com/kendra-scott_stock/,Invest and Sell Kendra Scott Stock - Forge,"Austin, TX, United States",Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2002,,"Norwest Venture Partners, Capstar Partners, Berkshire Partners"
https://forgeglobal.com/kenna-security_stock/,Access Kenna Security Stock and Financial Details - Forge,"Santa Clara, CA, United States",Enterprise Software,Cybersecurity,2010,,NA
https://forgeglobal.com/kensho_stock/,Access Kensho Technologies Stock and Financial Details - Forge,"Cambridge, MA, United States",Enterprise Software,Data Intelligence,2013,,"Goldman Sachs Principal Strategic Investments, Social Leverage"
https://forgeglobal.com/kenshoo_stock/,Access Skai Stock and Financial Details - Forge,"Bonn, Germany",Consumer & Lifestyle,Media,2006,NA,NA
https://forgeglobal.com/kentik_stock/,Invest and Sell Kentik Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Cloud /​ Networking Infrastructure,2014,,NA
https://forgeglobal.com/kepler-computing_stock/,Invest and Sell Kepler Computing Stock - Forge,"Moraga, CA, United States",Technology Hardware,Computing Hardware,2018,,"Berkeley Skydeck, Addition"
https://forgeglobal.com/kespry_stock/,Access Kespry Stock and Financial Details - Forge,"Menlo Park, CA, United States",Industrial,Industrial Software,2013,,"H. Barton Asset Management, Spectrum 28, Lightspeed Venture Partners, Rothenberg Ventures, Dcm Ventures"
https://forgeglobal.com/kestra_stock/,Access Kestra Stock and Financial Details - Forge,Kirkland,Healthcare,Digital Health,2014,,NA
https://forgeglobal.com/kettle_stock/,Invest and Sell Kettle Stock - Forge,"Hamilton, Bermuda",Enterprise Software,Data Intelligence,2020,,"Lowercarbon Capital, True Ventures, Inspired Capital, Valor Equity Partners, Climate Capital, Fourcities Capital, Acrew Capital, L Marks, Homebrew, Dcvc, Anthemis Group, Alumni Ventures, Two Culture Capital"
https://forgeglobal.com/keychain_stock/,Invest and Sell Keychain Stock - Forge,"Lakewood, CO, United States",Industrial,Manufacturing,2023,,NA
https://forgeglobal.com/keyrock_stock/,Invest and Sell KeyRock Stock - Forge,"Brussels, Belgium",Fintech,Other Fintech,2017,,NA
https://forgeglobal.com/kickstarter_stock/,Invest and Sell Kickstarter Stock - Forge,"New York, NY, United States",Consumer & Lifestyle,Other Consumer & Lifestyle,2009,,A16z Crypto
https://forgeglobal.com/kiddom_stock/,Invest and Sell Kiddom Stock - Forge,"San Francisco, CA, United States",Education,Other Education,2012,,NA
https://forgeglobal.com/kik_stock/,Invest and Sell Kik Stock - Forge,"Santa Monica, CA, United States",Consumer & Lifestyle,Social,2009,,"Frank Erschen, Autumn Autrey, David Stewart, Tencent, Alexander Wolfson, Romain Sion"
https://forgeglobal.com/kika_stock/,Invest and Sell Kika Stock - Forge,"Paris, France",Consumer & Lifestyle,Entertainment,2015,,NA
https://forgeglobal.com/kin_stock/,Invest and Sell Kin Stock - Forge,"Kingsport, TN, United States",Fintech,Insurance,2016,,"Picus Capital, Geodesic Capital, 500 Global, Industry Ventures, Portage Ventures"
https://forgeglobal.com/kindbody_stock/,Invest and Sell Kindbody Stock - Forge,"New York, NY, United States",Healthcare,Healthcare Providers & Services,2018,,"Rre Ventures, Gv, Monashee Investment Management, Rock Springs Capital, What If Ventures, Claritas Health Ventures, Eldridge, Alumni Ventures, Bramalea Partners, Perceptive Advisors"
https://forgeglobal.com/kindred_stock/,Invest and Sell Kindred Stock - Forge,"San Francisco, CA, United States",Real Estate,Real Estate Products & Services,2021,,"Andreessen Horowitz, Boxgroup, Julian Capital, New Enterprise Associates, Bessemer Venture Partners, Caffeinated Capital, Asymmetric Capital Partners, Saatchinvest"
https://forgeglobal.com/kinestral_stock/,Access Halio Stock and Financial Details - Forge,"Hayward, CA, United States",Industrial,Materials,2010,,NA
https://forgeglobal.com/kinetica_stock/,Invest and Sell Kinetica Stock - Forge,"Arlington, VA, United States",Enterprise Software,Data Intelligence,2009,,NA
https://forgeglobal.com/kiswe-mobile_stock/,Invest and Sell Kiswe Stock - Forge,"New Providence, NJ, United States",Consumer & Lifestyle,Entertainment,2013,,NA
https://forgeglobal.com/kitchen-united_stock/,Access Kitchen United Stock and Financial Details - Forge,"Tokyo, Japan",Foodtech,Food Products & Services,2017,,"Restaurant Brands International, Fidelity Investments, Kroger, Havi, Rich Products Ventures"
https://forgeglobal.com/kite-hill_stock/,Invest and Sell Kite Hill Stock - Forge,"Hayward, CA, United States",Foodtech,Animal-Free Protein,2010,,NA
https://forgeglobal.com/kixeye_stock/,Invest and Sell Kixeye Stock - Forge,"Portland, OR, United States",Consumer & Lifestyle,Gaming,2009,,"Lightspeed Venture Partners, Trinity Ventures"
https://forgeglobal.com/kkw-beauty_stock/,Access SKKN BY KIM Stock and Financial Details - Forge,"Los Angeles, CA, United States",Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2017,NA,Coty
https://forgeglobal.com/klarity_stock/,Invest and Sell Klarity Stock - Forge,"San Francisco, CA, United States",Fintech,Fintech Software,2017,,"Picus Capital, Tola Capital, Harvard Innovation Launch Lab, Mit Sandbox, Mit Delta V, Y Combinator, Crew Capital, Scale Venture Partners, Newfund Management, Invus Opportunities"
https://forgeglobal.com/klarna_stock/,Access Klarna Stock and Financial Details - Forge,"Stockholm, Sweden",Fintech,Lending,2005,NA,"Dst Global, Investment Ab Oresund, Sequoia Capital, Mubadala Investment Company, Vista Equity Partners, Arctic Ventures, Digital Sky Technologies, Atomico, Msa Capital, Jane Walerud, Canada Pension Plan Investment Board, General Atlantic"
https://forgeglobal.com/klaviyo_stock/,Access Klaviyo Stock and Financial Details - Forge,"Boston, MA, United States",Enterprise Software,Sales & Marketing /​ Adtech,2012,NA,"Lone Pine Capital, Harmony Partners, Accel, Summit Partners, Sands Capital, Shopify, Greenoaks Capital Partners, Cross Creek"
https://forgeglobal.com/kled_stock/,Invest and Sell Kled Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Data Intelligence,2021,,NA
https://forgeglobal.com/kneron_stock/,Invest and Sell Kneron Stock - Forge,"San Diego, CA, United States",Enterprise Software,Data Intelligence,2015,,NA
https://forgeglobal.com/knewton_stock/,Access Knewton Stock and Financial Details - Forge,"New York, NY, United States",Education,E-Learning,2008,,"Novak Biddle Venture Partners, Accel Partners, Highland Capital, Bessemer Venture Partners, Redpoint Ventures, Gsv Capital, First Round Capital, Pearson, Atomico, Founders Fund, Firstmark Capital"
https://forgeglobal.com/knightscope_stock/,Access Knightscope Stock and Financial Details - Forge,"Mountain View, CA, United States",Industrial,Robotics,2013,,"Silicon Valley Bank, Meyer Global Management"
https://forgeglobal.com/knock_stock/,Invest and Sell Knock Stock - Forge,"Atlanta, GA, United States",Fintech,Lending,2015,,"Rre Ventures, Foundry Group, Redpoint, Great Oaks Venture Capital, Corazon Capital, Correlation Ventures, Greycroft, Fj Labs"
https://forgeglobal.com/knoetic_stock/,Invest and Sell Knoetic Stock - Forge,"New York, NY, United States",Enterprise Software,Human Resources,2017,,NA
https://forgeglobal.com/knotel-inc_stock/,"Access Knotel, Inc. Stock and Financial Details - Forge","New York, NY, United States",Real Estate,Real Estate Software,2015,,NA
https://forgeglobal.com/knowde_stock/,Invest and Sell Knowde Stock - Forge,"San Jose, CA, United States",Consumer & Lifestyle,E-commerce,2017,,"The Chainsmokers, Bee Partners, Refactor Capital, K5 Global, Fj Labs, Asenza Capital, Knollwood Investment Advisory, Coatue Management, Mantis Vc, G Squared, Blue Cloud Ventures, Alumni Ventures, Sound Ventures, Sequoia Capital, Mana Ventures, Four Rivers Group, 8vc, Drive Catalyst, Point72 Ventures, Cantos Ventures, Tq Ventures"
https://forgeglobal.com/kobalt-music_stock/,Access Kobalt Music Stock and Financial Details - Forge,"New York, NY, United States",Consumer & Lifestyle,Entertainment,2000,NA,NA
https://forgeglobal.com/kobold-metals_stock/,Invest and Sell KoBold Metals Stock - Forge,"Berkeley, CA, United States",Industrial,Industrial Software,2018,,"Andreessen Horowitz, Equinor Ventures, Standard Investments, T. Rowe Price, Mitsubishi Corporation Mitsubishi Corporation, Earthshot Ventures, Baruch Future Ventures, Bhp Ventures, Cleo Capital, Clf Partners, Climate Capital, Cpp Investments, Redefine Ventures, Bond Capital, Breakthrough Energy Ventures"
https://forgeglobal.com/kodiak-robotics_stock/,Access Kodiak Robotics Stock and Financial Details - Forge,"Mountain View, CA, United States",Transportation,Autonomous Vehicles,2018,,"Triplepoint Capital, Tusk Venture Partners, Stepstone Group, Harpoon, Crv, Battery Ventures, Bmw I Ventures, Lightspeed Venture Partners, Muirwoods Ventures, Bridgestone Americas"
https://forgeglobal.com/kodif_stock/,Invest and Sell Kodif Stock - Forge,"Sunnyvale, CA, United States",Enterprise Software,Other Enterprise Software,2021,,NA
https://forgeglobal.com/kojo_stock/,Invest and Sell Kojo Stock - Forge,"Covina, CA, United States",Industrial,Industrial Software,2018,,NA
https://forgeglobal.com/koloma_stock/,Invest and Sell Koloma Stock - Forge,"Denver, CO, United States",Energy,Energy Efficiency,2021,,NA
https://forgeglobal.com/komodo-health_stock/,Invest and Sell Komodo Health Stock - Forge,"New York, NY, United States",Healthcare,Healthcare Providers & Services,2014,,NA
https://forgeglobal.com/komprise_stock/,Invest and Sell Komprise Stock - Forge,"Campbell, CA, United States",Enterprise Software,Data Management /​ Storage,2014,,"Top Tier Capital, Multiplier Capital, Canaan Partners, Walden International, Western Digital Capital, Celesta Capital"
https://forgeglobal.com/kong-studios_stock/,Invest and Sell Kong Studios Stock - Forge,"Los Angeles, CA, United States",Consumer & Lifestyle,Gaming,2013,,NA
https://forgeglobal.com/kong_stock/,Invest and Sell Kong Stock - Forge,"Fuzhou, China",Enterprise Software,Software Development,2017,,Lombardstreet Ventures
https://forgeglobal.com/kontaktio_stock/,Invest and Sell Kontakt.io Stock - Forge,"New York, NY, United States",Enterprise Software,Data Intelligence,2013,,"Ieurope Capital, European Investment Bank, The Goldman Sachs Group, Credo Ventures, Heartcore Capital"
https://forgeglobal.com/kony_stock/,Access Kony Stock and Financial Details - Forge,"Austin, TX, United States",Enterprise Software,Software Development,2007,,"Softbank Capital, Insight Venture Partners, W Capital Partners, Telstra Ventures, Stratim Capital"
https://forgeglobal.com/koreai_stock/,Invest and Sell Kore.ai Stock - Forge,"Orlando, FL, United States",Enterprise Software,Productivity,2013,,"Hercules Capital, Beedie Capital, Nextequity Partners, Nvidia, Nicola Wealth Private Capital, Dallas Venture Capital, Ftv Capital, Sweetwater Private Equity, Vistara Growth, Pnc"
https://forgeglobal.com/korro-bio_stock/,Access Korro Bio Stock and Financial Details - Forge,"Cambridge, MA, United States",Healthcare,Biotech & Pharma,2018,,NA
